,destination_iso_country,date,flights_number_7days,week
684,WS,2021-12-09,2,101
685,WS,2021-12-10,3,101
686,WS,2021-12-11,2,101
687,WS,2021-12-12,2,101
688,WS,2021-12-13,2,101
689,WS,2021-12-14,3,101
690,WS,2021-12-15,3,102
691,WS,2021-12-16,3,102
692,WS,2021-12-17,2,102
693,WS,2021-12-18,3,102
694,WS,2021-12-19,3,102
695,WS,2021-12-20,3,102
696,WS,2021-12-21,1,102
697,WS,2021-12-22,2,103
698,WS,2021-12-23,2,103
699,WS,2021-12-24,2,103
700,WS,2021-12-25,2,103
701,WS,2021-12-26,2,103
702,WS,2021-12-27,2,103
703,WS,2021-12-28,2,103
704,WS,2021-12-29,1,104
705,WS,2021-12-30,1,104
706,WS,2021-12-31,2,104
707,WS,2022-01-01,1,104
708,WS,2022-01-02,1,104
709,WS,2022-01-03,2,104
710,WS,2022-01-04,5,104
711,WS,2022-01-05,5,105
712,WS,2022-01-06,5,105
713,WS,2022-01-07,5,105
714,WS,2022-01-08,5,105
715,WS,2022-01-09,5,105
716,WS,2022-01-10,4,105
717,WS,2022-01-11,1,105
718,WS,2022-01-12,1,106
719,WS,2022-01-13,1,106
720,WS,2022-01-15,1,106
721,WS,2022-01-16,4,106
722,WS,2022-01-17,4,106
723,WS,2022-01-18,4,106
724,WS,2022-01-19,5,107
725,WS,2022-01-20,5,107
726,WS,2022-01-21,6,107
727,WS,2022-01-22,5,107
728,WS,2022-01-23,2,107
729,WS,2022-01-24,2,107
730,WS,2022-01-25,2,107
731,WS,2022-01-26,1,108
732,WS,2022-01-27,1,108
733,WS,2022-02-04,1,109
734,WS,2022-02-05,1,109
735,WS,2022-02-06,1,109
736,WS,2022-02-07,1,109
737,WS,2022-02-08,1,109
738,WS,2022-02-09,1,110
739,WS,2022-02-10,1,110
740,WS,2022-02-12,1,110
741,WS,2022-02-13,1,110
742,WS,2022-02-14,1,110
743,WS,2022-02-15,2,110
744,WS,2022-02-16,2,111
745,WS,2022-02-17,2,111
746,WS,2022-02-18,5,111
747,WS,2022-02-19,4,111
748,WS,2022-02-20,4,111
749,WS,2022-02-21,4,111
750,WS,2022-02-22,3,111
751,WS,2022-02-23,3,112
752,WS,2022-02-24,3,112
753,WS,2022-02-25,1,112
754,WS,2022-02-26,1,112
755,WS,2022-02-27,1,112
756,WS,2022-02-28,1,112
757,WS,2022-03-01,1,112
758,WS,2022-03-02,1,113
759,WS,2022-03-03,2,113
760,WS,2022-03-04,1,113
761,WS,2022-03-05,2,113
762,WS,2022-03-06,2,113
763,WS,2022-03-07,3,113
764,WS,2022-03-08,4,113
765,WS,2022-03-09,4,114
766,WS,2022-03-10,4,114
767,WS,2022-03-11,4,114
768,WS,2022-03-12,3,114
769,WS,2022-03-13,3,114
770,WS,2022-03-14,3,114
771,WS,2022-03-15,2,114
772,WS,2022-03-16,2,115
773,WS,2022-03-17,1,115
774,WS,2022-03-18,1,115
775,WS,2022-03-19,2,115
776,WS,2022-03-20,2,115
777,WS,2022-03-21,2,115
778,WS,2022-03-22,2,115
779,WS,2022-03-23,2,116
780,WS,2022-03-24,2,116
781,WS,2022-03-25,2,116
782,WS,2022-03-26,1,116
783,WS,2022-03-27,1,116
784,WS,2022-03-28,1,116
785,WS,2022-03-29,1,116
786,WS,2022-03-30,2,117
787,WS,2022-03-31,2,117
788,WS,2022-04-01,2,117
789,WS,2022-04-02,2,117
790,WS,2022-04-03,2,117
791,WS,2022-04-04,1,117
792,WS,2022-04-05,1,117
793,WS,2022-04-10,1,118
794,WS,2022-04-11,1,118
795,WS,2022-04-12,4,118
796,WS,2022-04-13,5,119
797,WS,2022-04-14,5,119
798,WS,2022-04-15,5,119
799,WS,2022-04-16,5,119
800,WS,2022-04-17,5,119
801,WS,2022-04-18,5,119
802,WS,2022-04-19,3,119
803,WS,2022-04-20,2,120
804,WS,2022-04-21,2,120
805,WS,2022-04-22,2,120
806,WS,2022-04-23,2,120
807,WS,2022-04-24,2,120
808,WS,2022-04-25,2,120
809,WS,2022-04-26,1,120
810,WS,2022-04-27,2,121
811,WS,2022-04-28,2,121
812,WS,2022-04-29,2,121
813,WS,2022-04-30,2,121
814,WS,2022-05-01,2,121
815,WS,2022-05-02,3,121
816,WS,2022-05-03,3,121
817,WS,2022-05-04,2,122
818,WS,2022-05-05,5,122
819,WS,2022-05-06,5,122
820,WS,2022-05-07,5,122
821,WS,2022-05-08,5,122
822,WS,2022-05-09,4,122
823,WS,2022-05-10,7,122
824,WS,2022-05-11,7,123
825,WS,2022-05-12,4,123
826,WS,2022-05-13,4,123
827,WS,2022-05-14,4,123
828,WS,2022-05-15,7,123
